ip,session_id,timestamp,url
106.66.30.77,0.0,2015-05-17 20:05:36+00:00,/images/googledotcom.png
106.78.19.160,0.0,2015-05-19 23:05:51+00:00,/blog/geekery/headless-wrapper-for-ephemeral-xservers.html
106.78.19.160,1.0,2015-05-20 00:05:01+00:00,/presentations/mpi
106.78.19.160,1.0,2015-05-20 00:05:06+00:00,/projects/xboxproxy
106.78.19.160,1.0,2015-05-20 00:05:07+00:00,/presentations/hackday08
106.78.19.160,1.0,2015-05-20 00:05:10+00:00,/reset.css
106.78.19.160,1.0,2015-05-20 00:05:13+00:00,/presentations/hackday06
106.78.19.160,1.0,2015-05-20 00:05:16+00:00,/style2.css
106.78.19.160,1.0,2015-05-20 00:05:16+00:00,/projects/fex
106.78.19.160,1.0,2015-05-20 00:05:26+00:00,/articles/week-of-unix-tools/
106.78.19.160,1.0,2015-05-20 00:05:28+00:00,/projects/xboxproxy
106.78.19.160,1.0,2015-05-20 00:05:28+00:00,/presentations/vim
106.78.19.160,1.0,2015-05-20 00:05:29+00:00,/scripts
106.78.19.160,1.0,2015-05-20 00:05:35+00:00,/articles/dynamic-dns-with-dhcp/
106.78.19.160,1.0,2015-05-20 00:05:35+00:00,/projects/keynav
106.78.19.160,1.0,2015-05-20 00:05:41+00:00,/articles
106.78.19.160,1.0,2015-05-20 00:05:42+00:00,/images/jordan-80.png
106.78.19.160,1.0,2015-05-20 00:05:46+00:00,/projects/firefox-tabsearch
106.78.19.160,1.0,2015-05-20 00:05:56+00:00,/projects/keynav/
106.79.29.147,0.0,2015-05-17 20:05:00+00:00,/images/web/2009/banner.png
106.79.29.147,0.0,2015-05-17 20:05:03+00:00,/style2.css
106.79.29.147,0.0,2015-05-17 20:05:09+00:00,/favicon.ico
106.79.29.147,0.0,2015-05-17 20:05:37+00:00,/articles/ssh-security/
106.79.29.147,0.0,2015-05-17 20:05:48+00:00,/images/jordan-80.png
106.79.29.147,0.0,2015-05-17 20:05:58+00:00,/reset.css
107.203.4.32,0.0,2015-05-18 10:05:09+00:00,/style2.css
107.203.4.32,0.0,2015-05-18 10:05:26+00:00,/images/web/2009/banner.png
107.203.4.32,0.0,2015-05-18 10:05:41+00:00,/projects/xdotool/
107.203.4.32,0.0,2015-05-18 10:05:45+00:00,/reset.css
107.203.4.32,0.0,2015-05-18 10:05:52+00:00,/favicon.ico
107.203.4.32,0.0,2015-05-18 10:05:55+00:00,/images/jordan-80.png
107.22.42.225,0.0,2015-05-18 02:05:26+00:00,/favicon.ico
108.15.20.23,0.0,2015-05-20 04:05:04+00:00,/images/web/2009/banner.png
108.15.20.23,0.0,2015-05-20 04:05:10+00:00,/favicon.ico
108.15.20.23,0.0,2015-05-20 04:05:23+00:00,/images/jordan-80.png
108.15.20.23,0.0,2015-05-20 04:05:29+00:00,/reset.css
108.15.20.23,0.0,2015-05-20 04:05:32+00:00,/style2.css
108.15.20.23,0.0,2015-05-20 04:05:43+00:00,/projects/xdotool/
108.170.215.93,0.0,2015-05-18 04:05:07+00:00,/reset.css
108.170.215.93,0.0,2015-05-18 04:05:09+00:00,/style2.css
108.170.215.93,0.0,2015-05-18 04:05:22+00:00,/
108.170.215.93,0.0,2015-05-18 04:05:37+00:00,/images/jordan-80.png
108.171.116.194,0.0,2015-05-17 13:05:03+00:00,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,0.0,2015-05-17 13:05:13+00:00,/blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,0.0,2015-05-17 13:05:19+00:00,/blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,0.0,2015-05-17 13:05:31+00:00,/blog/geekery/year-in-review-2011.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,0.0,2015-05-17 13:05:35+00:00,/blog/geekery/installing-windows-8-consumer-preview.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,0.0,2015-05-17 13:05:42+00:00,/blog/geekery/logstash-1.0.0-release.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,0.0,2015-05-17 13:05:43+00:00,/blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,0.0,2015-05-17 13:05:48+00:00,/blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,0.0,2015-05-17 13:05:49+00:00,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,0.0,2015-05-17 13:05:53+00:00,/blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,1.0,2015-05-17 16:05:02+00:00,/blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,1.0,2015-05-17 16:05:04+00:00,/blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,1.0,2015-05-17 16:05:08+00:00,/blog/geekery/year-in-review-2011.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,1.0,2015-05-17 16:05:17+00:00,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,1.0,2015-05-17 16:05:18+00:00,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,1.0,2015-05-17 16:05:31+00:00,/blog/geekery/logstash-1.0.0-release.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,1.0,2015-05-17 16:05:37+00:00,/blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,1.0,2015-05-17 16:05:47+00:00,/blog/geekery/installing-windows-8-consumer-preview.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,1.0,2015-05-17 16:05:53+00:00,/blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,1.0,2015-05-17 16:05:55+00:00,/blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,2.0,2015-05-18 05:05:14+00:00,/blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,2.0,2015-05-18 05:05:17+00:00,/blog/geekery/logstash-1.0.0-release.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,2.0,2015-05-18 05:05:25+00:00,/blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,2.0,2015-05-18 05:05:30+00:00,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,2.0,2015-05-18 05:05:31+00:00,/blog/geekery/installing-windows-8-consumer-preview.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,2.0,2015-05-18 05:05:47+00:00,/blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,2.0,2015-05-18 05:05:51+00:00,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,2.0,2015-05-18 05:05:57+00:00,/blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,2.0,2015-05-18 05:05:59+00:00,/blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,3.0,2015-05-18 06:05:11+00:00,/blog/geekery/installing-windows-8-consumer-preview.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,3.0,2015-05-18 06:05:12+00:00,/blog/geekery/year-in-review-2011.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,3.0,2015-05-18 06:05:21+00:00,/blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,3.0,2015-05-18 06:05:23+00:00,/blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,3.0,2015-05-18 06:05:41+00:00,/blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,3.0,2015-05-18 06:05:42+00:00,/blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,3.0,2015-05-18 06:05:44+00:00,/blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,3.0,2015-05-18 06:05:45+00:00,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,3.0,2015-05-18 06:05:51+00:00,/blog/geekery/logstash-1.0.0-release.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,4.0,2015-05-19 13:05:10+00:00,/blog/geekery/year-in-review-2011.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,4.0,2015-05-19 13:05:11+00:00,/blog/geekery/logstash-1.0.0-release.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,4.0,2015-05-19 13:05:12+00:00,/blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,4.0,2015-05-19 13:05:19+00:00,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,4.0,2015-05-19 13:05:19+00:00,/blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,4.0,2015-05-19 13:05:32+00:00,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,4.0,2015-05-19 13:05:40+00:00,/blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,4.0,2015-05-19 13:05:41+00:00,/blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,4.0,2015-05-19 13:05:43+00:00,/blog/geekery/installing-windows-8-consumer-preview.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,4.0,2015-05-19 13:05:47+00:00,/blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,5.0,2015-05-20 09:05:14+00:00,/blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,5.0,2015-05-20 09:05:15+00:00,/blog/geekery/logstash-1.0.0-release.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,5.0,2015-05-20 09:05:24+00:00,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,5.0,2015-05-20 09:05:33+00:00,/blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,5.0,2015-05-20 09:05:35+00:00,/blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,5.0,2015-05-20 09:05:38+00:00,/blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,5.0,2015-05-20 09:05:41+00:00,/blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,5.0,2015-05-20 09:05:43+00:00,/blog/geekery/installing-windows-8-consumer-preview.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,5.0,2015-05-20 09:05:51+00:00,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,6.0,2015-05-20 18:05:05+00:00,/blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,6.0,2015-05-20 18:05:09+00:00,/blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,6.0,2015-05-20 18:05:16+00:00,/blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,6.0,2015-05-20 18:05:23+00:00,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,6.0,2015-05-20 18:05:23+00:00,/blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,6.0,2015-05-20 18:05:45+00:00,/blog/geekery/year-in-review-2011.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,6.0,2015-05-20 18:05:49+00:00,/blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.171.116.194,6.0,2015-05-20 18:05:53+00:00,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel)
108.174.55.234,0.0,2015-05-17 11:05:26+00:00,/?flav=rss20
108.174.55.234,1.0,2015-05-17 15:05:44+00:00,/?flav=rss20
108.174.55.234,2.0,2015-05-17 18:05:43+00:00,/?flav=rss20
108.174.55.234,3.0,2015-05-17 21:05:24+00:00,/?flav=rss20
108.174.55.234,4.0,2015-05-18 00:05:57+00:00,/?flav=rss20
108.174.55.234,5.0,2015-05-18 03:05:38+00:00,/?flav=rss20
108.174.55.234,6.0,2015-05-18 05:05:01+00:00,/?flav=rss20
108.174.55.234,7.0,2015-05-18 07:05:16+00:00,/?flav=rss20
108.174.55.234,8.0,2015-05-18 10:05:08+00:00,/?flav=rss20
108.174.55.234,9.0,2015-05-18 13:05:02+00:00,/?flav=rss20
108.174.55.234,10.0,2015-05-18 14:05:40+00:00,/?flav=rss20
108.174.55.234,11.0,2015-05-18 17:05:59+00:00,/?flav=rss20
108.174.55.234,12.0,2015-05-18 20:05:52+00:00,/?flav=rss20
108.174.55.234,13.0,2015-05-18 22:05:24+00:00,/?flav=rss20
